1023750,,,,1378405,
1025000,,,,1379063,
1026250,,,,1379655,
1027500,,,,1382078,
1028750,,,,1382153,
1030000,,,,1383350,
1031250,,,,1384661,
1032500,,,,1387866,
1033750,,,,1388411,
1035000,,,,1389350,
1036250,,,,1389819,
1037500,,,,1390701,
1038750,,,,1390901,
1040000,,,,1392062,
1041250,,,,1392161,
1042500,,,,1394519,
1043750,,,,1394656,
1045000,,,,1395905,
1046250,,,,1396356,
1047500,,,,1397154,
1048750,,,,1400600,
1050000,,,,1400914,
1051250,,,,1403401,
1052500,,,,1404314,
1053750,,,,1405905,
1055000,,,,1408100,
1056250,,,,1408883,
1057500,,,,1409650,
1058750,,,,1410913,
1060000,,,,1415044,
1061250,,,,1415907,
1062500,,,,1416194,
1063750,,,,1417374,
1065000,,,,1418409,
1066250,,,,1419399,
1067500,,,,1422162,
1068750,,,,1422823,
1070000,,,,1423411,
1071250,,,,1423938,
1072500,,,,1424650,
1073750,,,,1425897,
1075000,,,,1427418,
1076250,,,,1427558,
1077500,,,,1429666,
1078750,,,,1430905,
1080000,,,,1432163,
1081250,,,,1435600,
1082500,,,,1435913,
1083750,,,,1436927,
1085000,,,,1438404,
1086250,,,,1439650,
1087500,,,,1440902,
1088750,,,,1442154,
1090000,,,,1448406,
1091250,,,,1450600,
1092500,,,,1452157,
1093750,,,,1453412,
1095000,,,,1454653,
1096250,,,,1457157,
1097500,,,,1458407,
1098750,,,,1462161,
1100000,,,,1463413,
1101250,,,,1465912,
1102500,,,,1467154,
1103750,,,,1467364,
1105000,,,,1468413,
1106250,,,,1474654,
1107500,,,,1477155,
1108750,,,,1479653,
1110000,,,,1480908,
1111250,,,,1482166,
1112500,,,,1483297,
1113750,,,,1483403,
1115000,,,,1485913,
1116250,,,,1487332,
1117500,,,,1489721,
1118750,,,,1490974,
1120000,,,,1492152,
1121250,,,,1493411,
1122500,,,,1494663,
1123750,,,,1497160,
1125000,,,,1502160,
1126250,,,,1503100,
1127500,,,,1503412,
1128750,,,,1504660,
1130000,,,,1505600,
1131250,,,,1505912,
1132500,,,,1508341,
1133750,,,,1508416,
1135000,,,,1510904,
1136250,,,,1512159,
1137500,,,,1515602,
1138750,,,,1515916,
1140000,,,,1517162,
1141250,,,,1519350,
1142500,,,,1519658,
1143750,,,,1520146,
1145000,,,,1520910,
1146250,,,,1522163,
1147500,,,,1523400,
1148750,,,,1527567,
1150000,,,,1531851,
1151250,,,,1533408,
1152500,,,,1534855,
1153750,,,,1535600,
1155000,,,,1537165,
1156250,,,,1539667,
1157500,,,,1541785,
1158750,,,,1545897,
1160000,,,,1547150,
1161250,,,,1548408,
1162500,,,,1552156,
1163750,,,,1553403,
1165000,,,,1554657,
1166250,,,,1555913,
1167500,,,,1556355,
1168750,,,,1557160,
1170000,,,,1558408,
1171250,,,,1560908,
1172500,,,,1561116,
1173750,,,,1561193,
1175000,,,,1562158,
1176250,,,,1562534,
1177500,,,,1564648,
1178750,,,,1565302,
1180000,,,,1565901,
1181250,,,,1567160,
1182500,,,,1569853,
1183750,,,,1572161,
1185000,,,,1574651,
1186250,,,,1576412,
1187500,,,,1577168,
1188750,,,,1580909,
1190000,,,,1584655,
1191250,,,,1586795,
1192500,,,,1590600,
1193750,,,,1590726,
1195000,,,,1592159,
1196250,,,,1593099,
1197500,,,,1593408,
1198750,,,,1595895,
1200000,,,,1600392,
1201250,,,,1600901,
1202500,,,,1602158,
1203750,,,,1604628,
1205000,,,,1605911,
1206250,,,,1609655,
1207500,,,,1613407,
1208750,,,,1614650,
1210000,,,,1614763,
1211250,,,,1615600,
1212500,,,,1615920,
1213750,,,,1619085,
1215000,,,,1623403,
1216250,,,,1624654,
1217500,,,,1625899,
1218750,,,,1626850,
1220000,,,,1628404,
1221250,,,,1632171,
1222500,,,,1632794,
1223750,,,,1633413,
1225000,,,,1634386,
1226250,,,,1637162,
1227500,,,,1640909,
1228750,,,,1642158,
1230000,,,,1643403,
1231250,,,,1644656,
1232500,,,,1650914,
1233750,,,,1652165,
1235000,,,,1653405,
1236250,,,,1655900,
1237500,,,,1656475,
1238750,,,,1657151,
1240000,,,,1658396,
1241250,,,,1658614,
1242500,,,,1659649,
1243750,,,,1660424,
1245000,,,,1662154,
1246250,,,,1662929,
1247500,,,,1665912,
1248750,,,,1667165,
1250000,,,,1668403,
1251250,,,,1668716,
1252500,,,,1670916,
1253750,,,,1672162,
1255000,,,,1673405,
1256250,,,,1674660,
1257500,,,,1677161,
1258750,,,,1678101,
1260000,,,,1679665,
1261250,,,,1682166,
1262500,,,,1683281,
1263750,,,,1683407,
1265000,,,,1684655,
1266250,,,,1685898,
1267500,,,,1686849,
1268750,,,,1689207,
1270000,,,,1692152,
1271250,,,,1692156,
1272500,,,,1693406,
1273750,,,,1695569,
1275000,,,,1697151,
1276250,,,,1698218,
1277500,,,,1700906,
1278750,,,,1705600,
1280000,,,,1705908,
1281250,,,,1708101,
1282500,,,,1709652,
1283750,,,,1712680,
1285000,,,,1713100,
1286250,,,,1714670,
1287500,,,,1718408,
1288750,,,,1720888,
1290000,,,,1722150,
1291250,,,,1723100,
1292500,,,,1724661,
1293750,,,,1725905,
1295000,,,,1726503,
1296250,,,,1726850,
1297500,,,,1728414,
1298750,,,,1734653,
1300000,,,,1735897,
1301250,,,,1737153,
1302500,,,,1738230,
1303750,,,,1738417,
1305000,,,,1739668,
1306250,,,,1740600,
1307500,,,,1740902,
1308750,,,,1743398,
1310000,,,,1747155,
1311250,,,,1749350,
1312500,,,,1750651,
1313750,,,,1750902,
1315000,,,,1752157,
1316250,,,,1754657,
1317500,,,,1755900,
1318750,,,,1759662,
1320000,,,,1761026,
1321250,,,,1763100,
1322500,,,,1763403,
1323750,,,,1764664,
1325000,,,,1767155,
1326250,,,,1769350,
1327500,,,,1772167,
1328750,,,,1780892,
1330000,,,,1782149,
1331250,,,,1782961,
1332500,,,,1788401,
1333750,,,,1789350,
1335000,,,,1793415,
1336250,,,,1793985,
1337500,,,,1794656,
1338750,,,,1795750,
1340000,,,,1795919,
1341250,,,,1796233,
1342500,,,,1798410,
1343750,,,,1798603,
1345000,,,,1798973,
1346250,,,,1800903,
1347500,,,,1808309,
1348750,,,,1808407,
1350000,,,,1809166,
1351250,,,,1809658,
1352500,,,,1810908,
1353750,,,,1811113,
1355000,,,,1813412,
1356250,,,,1815851,
1357500,,,,1817149,
1358750,,,,1818406,
1360000,,,,1819665,
1361250,,,,1820911,
1362500,,,,1822312,
1363750,,,,1824659,
1365000,,,,1825899,
1366250,,,,1826790,
1367500,,,,1829661,
1368750,,,,1830912,
1370000,,,,1832158,
1371250,,,,1833101,
1372500,,,,1833414,
1373750,,,,1834654,
1375000,,,,1837146,
1376250,,,,1838807,
1377500,,,,1839350,
1378750,,,,1839667,
1380000,,,,1839703,
1381250,,,,1841847,
1382500,,,,1842234,
1383750,,,,1843409,
1385000,,,,1845909,
1386250,,,,1846850,
1387500,,,,1849661,
1388750,,,,1853397,
1390000,,,,1855897,
1391250,,,,1857155,
1392500,,,,1858100,
1393750,,,,1859635,
1395000,,,,1860094,
1396250,,,,1865903,
1397500,,,,1870927,
1398750,,,,1872159,
1400000,,,,1872296,
1401250,,,,1872482,
1402500,,,,1874651,
1403750,,,,1875915,
1405000,,,,1876858,
1406250,,,,1879657,
1407500,,,,1879892,
1408750,,,,1880908,
1410000,,,,1882149,
1411250,,,,1882306,
1412500,,,,1884350,
1413750,,,,1885901,
1415000,,,,1887159,
1416250,,,,1888410,
1417500,,,,1889668,
1418750,,,,1890900,
1420000,,,,1892153,
1421250,,,,1896296,
1422500,,,,1898410,
1423750,,,,1899651,
1425000,,,,1900904,
1426250,,,,1902160,
1427500,,,,1903412,
1428750,,,,1905908,
1430000,,,,1907155,
1431250,,,,1909650,
1432500,,,,1910908,
1433750,,,,1912469,
1435000,,,,1913408,
1436250,,,,1915055,
1437500,,,,1916405,
1438750,,,,1916850,
1440000,,,,1917148,
1441250,,,,1918161,
1442500,,,,1920897,
1443750,,,,1925904,
1445000,,,,1928410,
1446250,,,,1930105,
1447500,,,,1930911,
1448750,,,,1935674,
1450000,,,,1935748,
1451250,,,,1935908,
1452500,,,,1938415,
1453750,,,,1939650,
1455000,,,,1942167,
1456250,,,,1944227,
1457500,,,,1944670,
1458750,,,,1945917,
1460000,,,,1946006,
1461250,,,,1947151,
1462500,,,,1950917,
1463750,,,,1952156,
1465000,,,,1953403,
1466250,,,,1954663,
1467500,,,,1955904,
1468750,,,,1965907,
1470000,,,,1966259,
1471250,,,,1968402,
1472500,,,,1969659,
1473750,,,,1973751,
1475000,,,,1975901,
1476250,,,,1977158,
1477500,,,,1979655,
1478750,,,,1980600,
1480000,,,,1982161,
1481250,,,,1983396,
1482500,,,,1984665,
1483750,,,,1985368,
1485000,,,,1985909,
1486250,,,,1986509,
1487500,,,,1988415,
1488750,,,,1990621,
1490000,,,,1993396,
1491250,,,,1994665,
1492500,,,,1995904,
1493750,,,,1995933,
1495000,,,,2007110,
1496250,,,,2007148,
1497500,,,,2008397,
1498750,,,,2009937,
1500000,,,,2011008,
1501250,,,,2013409,
1502500,,,,2015192,
1503750,,,,2015600,
1505000,,,,2020909,
1506250,,,,2021993,
1507500,,,,2022165,
1508750,,,,2023165,
1510000,,,,2023172,
1511250,,,,2025602,
1512500,,,,2027163,
1513750,,,,2028409,
1515000,,,,2030910,
1516250,,,,2031296,
1517500,,,,2033403,
1518750,,,,2037166,
1520000,,,,2038401,
1521250,,,,2039658,
1522500,,,,2040898,
1523750,,,,2042150,
1525000,,,,2045599,
1526250,,,,2047150,
1527500,,,,2049648,
1528750,,,,2050904,
1530000,,,,2052152,
1531250,,,,2053402,
1532500,,,,2054842,
1533750,,,,2058402,
1535000,,,,2059642,
1536250,,,,2060500,
1537500,,,,2062037,
1538750,,,,2065909,
1540000,,,,2066874,
1541250,,,,2067171,
1542500,,,,2068100,
1543750,,,,2069577,
1545000,,,,2072160,
1546250,,,,2072356,
1547500,,,,2074645,
1548750,,,,2075899,
1550000,,,,2077149,
1551250,,,,2078398,
1552500,,,,2083412,
1553750,,,,2085014,
1555000,,,,2086988,
1556250,,,,2088405,
1557500,,,,2089570,
1558750,,,,2089656,
1560000,,,,2090900,
1561250,,,,2091887,
1562500,,,,2092213,
1563750,,,,2093411,
1565000,,,,2094661,
1566250,,,,2095904,
1567500,,,,2098403,
1568750,,,,2098767,
1570000,,,,2098775,
1571250,,,,2099653,
1572500,,,,2100900,
1573750,,,,2101850,
1575000,,,,2102595,
1576250,,,,2103408,
1577500,,,,2104349,
1578750,,,,2104666,
1580000,,,,2106538,
1581250,,,,2107166,
1582500,,,,2108399,
1583750,,,,2108810,
1585000,,,,2109651,
1586250,,,,2110910,
1587500,,,,2112157,
1588750,,,,2113412,
1590000,,,,2118709,
1591250,,,,2123832,
1592500,,,,2124657,
1593750,,,,2127451,
1595000,,,,2129797,
1596250,,,,2130914,
1597500,,,,2131850,
1598750,,,,2134351,
